Source,Target
24478,11138
24478,5159
2559,6262
2559,19016
2559,4811
2559,13312
2559,8502
2559,6481
2559,18823
2559,1868
2559,1867
2559,11138
2559,5159
6262,19016
6262,4811
6262,13312
6262,8502
6262,6481
6262,18823
6262,1868
6262,1867
6262,11138
6262,5159
19016,4811
19016,13312
19016,8502
19016,6481
19016,18823
19016,1868
19016,1867
19016,11138
19016,5159
4811,13312
4811,8502
4811,6481
4811,18823
4811,1868
4811,1867
4811,11138
4811,5159
13312,8502
13312,6481
13312,18823
13312,1868
13312,1867
13312,11138
13312,5159
8502,6481
8502,18823
8502,1868
8502,1867
8502,11138
8502,5159
6481,18823
6481,1868
6481,1867
6481,11138
6481,5159
18823,1868
18823,1867
18823,11138
18823,5159
1868,1867
1868,11138
1868,5159
1867,11138
1867,5159
11138,5159
1334,857
988,7608
2509,857
7608,6611
7608,13681
6611,13681
3265,1334
1334,847
1334,1750
1334,1706
1334,1977
847,1750
847,1706
847,1977
1750,1706
1750,1977
1706,1977
6758,2509
6758,11645
2509,11645
3993,2112
3993,2007
3993,3315
3993,4966
3993,315
3993,2509
3993,4901
3993,1629
2112,2007
2112,3315
2112,4966
2112,315
2112,2509
2112,4901
2112,1629
2007,3315
2007,4966
2007,315
2007,2509
2007,4901
2007,1629
3315,4966
3315,315
3315,2509
3315,4901
3315,1629
4966,315
4966,2509
4966,4901
4966,1629
315,2509
315,4901
315,1629
2509,4901
2509,1629
4901,1629
1334,2821
1334,2509
2821,2509
1486,304
1486,2654
1486,10041
1486,3299
1486,1740
304,2654
304,10041
304,3299
304,1740
2654,10041
2654,3299
2654,1740
10041,3299
10041,1740
3299,1740
304,6262
304,9379
6262,9379
1486,13668
1486,855
1486,855
1486,855
13668,855
13668,855
13668,855
855,855
855,855
855,855
1334,1334
9660,5249
9660,2509
9660,6616
5249,2509
5249,6616
2509,6616
9599,13668
2951,1334
2509,7608
2509,469
2509,329
7608,469
7608,329
469,329
1334,6558
1334,6376
1334,2509
6558,6376
6558,2509
6376,2509
6312,2509
6312,2894
6312,6262
6312,11668
2509,2894
2509,6262
2509,11668
2894,6262
2894,11668
6262,11668
3046,4757
3046,988
3046,988
3046,2827
3046,6112
3046,5755
3046,7221
3046,2652
4757,988
4757,988
4757,2827
4757,6112
4757,5755
4757,7221
4757,2652
988,988
988,2827
988,6112
988,5755
988,7221
988,2652
988,2827
988,6112
988,5755
988,7221
988,2652
2827,6112
2827,5755
2827,7221
2827,2652
6112,5755
6112,7221
6112,2652
5755,7221
5755,2652
7221,2652
7608,6262
7608,13729
7608,2114
7608,8644
7608,16017
7608,14301
6262,13729
6262,2114
6262,8644
6262,16017
6262,14301
13729,2114
13729,8644
13729,16017
13729,14301
2114,8644
2114,16017
2114,14301
8644,16017
8644,14301
16017,14301
6512,6262
6249,19016
6249,9446
19016,9446
7608,19227
2559,8173
2559,12438
2559,12438
8173,12438
8173,12438
12438,12438
7749,1334
7749,2951
1334,2951
2509,2559
2509,5201
2559,5201
2509,7608
6559,6512
6758,6758
6758,19321
6758,4030
6758,4222
6758,19321
6758,4030
6758,4222
19321,4030
19321,4222
4030,4222
1334,2951
1334,4752
1334,4901
2951,4752
2951,4901
4752,4901
8173,6758
2509,7660
2509,6616
2509,5249
7660,6616
7660,5249
6616,5249
2509,3442
3288,1334
3288,2951
3288,1201
3288,16381
1334,2951
1334,1201
1334,16381
2951,1201
2951,16381
1201,16381
1829,304
1829,6558
1829,11138
1829,3985
304,6558
304,11138
304,3985
6558,11138
6558,3985
11138,3985
2559,2509
9895,6616
9895,9599
6616,9599
6262,7608
6262,6361
6262,8657
7608,6361
7608,8657
6361,8657
24897,8758
24897,7660
8758,7660
2509,2559
2509,7608
7608,7660
295,304
295,194
304,194
6413,4229
3449,4575
3449,304
3449,2138
4575,304
4575,2138
304,2138
16226,12428
1334,6830
13681,8215
2509,3442
5249,3442
5249,1484
3442,1484
6249,6559
6262,2559
2509,7608
6558,6512
6558,7465
6558,5801
6558,5553
6512,7465
6512,5801
6512,5553
7465,5801
7465,5553
5801,5553
5249,7660
5249,7608
7660,7608
19016,16109
19016,2509
19016,7952
19016,19590
19016,470
19016,2853
19016,6854
19016,2007
19016,2112
16109,2509
16109,7952
16109,19590
16109,470
16109,2853
16109,6854
16109,2007
16109,2112
2509,7952
2509,19590
2509,470
2509,2853
2509,6854
2509,2007
2509,2112
7952,19590
7952,470
7952,2853
7952,6854
7952,2007
7952,2112
19590,470
19590,2853
19590,6854
19590,2007
19590,2112
470,2853
470,6854
470,2007
470,2112
2853,6854
2853,2007
2853,2112
6854,2007
6854,2112
2007,2112
13705,13836
13705,1562
13836,1562
14363,4942
14363,7608
14363,9610
4942,7608
4942,9610
7608,9610
19089,1486
19089,6616
19089,7563
19089,12045
19089,12421
19089,7660
19089,2219
1486,6616
1486,7563
1486,12045
1486,12421
1486,7660
1486,2219
6616,7563
6616,12045
6616,12421
6616,7660
6616,2219
7563,12045
7563,12421
7563,7660
7563,2219
12045,12421
12045,7660
12045,2219
12421,7660
12421,2219
7660,2219
7608,2951
2509,2559
1938,2509
1938,6413
1938,5249
1938,12464
2509,6413
2509,5249
2509,12464
6413,5249
6413,12464
5249,12464
24807,6457
24807,6457
24807,2509
24807,2559
6457,6457
6457,2509
6457,2559
6457,2509
6457,2559
2509,2559
295,215
304,6558
304,9379
6558,9379
855,3327
3327,855
10934,8173
10934,7660
8173,7660
2631,2951
7608,6559
3172,6330
3172,2509
3172,7608
6330,2509
6330,7608
2509,7608
16226,6266
16226,12224
16226,13946
6266,12224
6266,13946
12224,13946
6758,2509
6312,9658
6312,6262
9658,6262
2509,3327
7660,6758
8173,304
8173,8783
304,8783
2509,2559
2509,7660
2559,7660
1484,304
3327,4282
8657,6361
8657,6312
8657,6559
8657,6262
6361,6312
6361,6559
6361,6262
6312,6559
6312,6262
6559,6262
16109,2509
16109,3554
16109,6330
16109,2863
16109,1201
2509,3554
2509,6330
2509,2863
2509,1201
3554,6330
3554,2863
3554,1201
6330,2863
6330,1201
2863,1201
8173,3442
6312,6262
6312,2821
6312,2509
6262,2821
6262,2509
2821,2509
6262,7608
205,295
8306,6758
8306,9446
8306,6262
8306,2509
6758,9446
6758,6262
6758,2509
9446,6262
9446,2509
6262,2509
857,857
21443,5308
21443,4765
21443,21443
21443,4765
21443,9910
21443,5308
21443,9910
21443,21443
21443,5308
21443,9910
5308,4765
5308,21443
5308,4765
5308,9910
5308,5308
5308,9910
5308,21443
5308,5308
5308,9910
4765,21443
4765,4765
4765,9910
4765,5308
4765,9910
4765,21443
4765,5308
4765,9910
21443,4765
21443,9910
21443,5308
21443,9910
21443,21443
21443,5308
21443,9910
4765,9910
4765,5308
4765,9910
4765,21443
4765,5308
4765,9910
9910,5308
9910,9910
9910,21443
9910,5308
9910,9910
5308,9910
5308,21443
5308,5308
5308,9910
9910,21443
9910,5308
9910,9910
21443,5308
21443,9910
5308,9910
12428,12428
12428,20233
12428,2007
12428,6349
12428,20233
12428,2007
12428,6349
20233,2007
20233,6349
2007,6349
2631,8173
1637,2509
1637,7608
1637,2120
1637,6330
1637,4535
1637,5627
1637,5047
2509,7608
2509,2120
2509,6330
2509,4535
2509,5627
2509,5047
7608,2120
7608,6330
7608,4535
7608,5627
7608,5047
2120,6330
2120,4535
2120,5627
2120,5047
6330,4535
6330,5627
6330,5047
4535,5627
4535,5047
5627,5047
2559,2509
7608,9610
20516,7608
20516,2007
7608,2007
6438,1637
6438,6559
6438,6616
6438,4281
6438,3678
6438,2112
1637,6559
1637,6616
1637,4281
1637,3678
1637,2112
6559,6616
6559,4281
6559,3678
6559,2112
6616,4281
6616,3678
6616,2112
4281,3678
4281,2112
3678,2112
9639,9630
7660,2509
7660,2509
7660,2559
2509,2509
2509,2559
2509,2559
17723,9636
17723,4752
17723,24478
17723,24478
17723,13668
17723,2559
17723,2559
17723,14301
17723,4725
17723,6349
17723,11026
9636,4752
9636,24478
9636,24478
9636,13668
9636,2559
9636,2559
9636,14301
9636,4725
9636,6349
9636,11026
4752,24478
4752,24478
4752,13668
4752,2559
4752,2559
4752,14301
4752,4725
4752,6349
4752,11026
24478,24478
24478,13668
24478,2559
24478,2559
24478,14301
24478,4725
24478,6349
24478,11026
24478,13668
24478,2559
24478,2559
24478,14301
24478,4725
24478,6349
24478,11026
13668,2559
13668,2559
13668,14301
13668,4725
13668,6349
13668,11026
2559,2559
2559,14301
2559,4725
2559,6349
2559,11026
2559,14301
2559,4725
2559,6349
2559,11026
14301,4725
14301,6349
14301,11026
4725,6349
4725,11026
6349,11026
4281,857
6312,8173
12438,9639
12438,304
9639,304
6262,1637
6262,7608
6262,7366
1637,7608
1637,7366
7608,7366
3176,6312
3176,6356
3176,6249
3176,3368
3176,2675
6312,6356
6312,6249
6312,3368
6312,2675
6356,6249
6356,3368
6356,2675
6249,3368
6249,2675
3368,2675
2951,2827
2951,2894
2827,2894
8657,6457
8657,4369
8657,6512
6457,4369
6457,6512
4369,6512
7608,9610
22254,304
22254,6940
22254,15737
22254,5801
22254,7047
22254,6349
304,6940
304,15737
304,5801
304,7047
304,6349
6940,15737
6940,5801
6940,7047
6940,6349
15737,5801
15737,7047
15737,6349
5801,7047
5801,6349
7047,6349
4812,8173
4812,6758
8173,6758
2509,1334
3893,7608
3893,5553
3893,5801
3893,6262
7608,5553
7608,5801
7608,6262
5553,5801
5553,6262
5801,6262
7608,2509
14408,16109
14408,1334
16109,1334
2509,6758
6312,16226
2509,2559
2509,7224
2509,2007
2509,470
7224,2007
7224,470
2007,470
6559,6266
12428,20516
8173,7608
13668,8173
13668,682
13668,117
13668,9015
8173,682
8173,117
8173,9015
682,117
682,9015
117,9015
2914,7608
2914,7247
2914,9610
7608,7247
7608,9610
7247,9610
14805,14971
14805,6249
14805,9593
14805,304
14805,8173
14805,5249
14971,6249
14971,9593
14971,304
14971,8173
14971,5249
6249,9593
6249,304
6249,8173
6249,5249
9593,304
9593,8173
9593,5249
304,8173
304,5249
8173,5249
3587,1334
2120,1637
2120,12428
2120,16226
2120,4725
2120,4369
2120,12667
2120,8657
1637,12428
1637,16226
1637,4725
1637,4369
1637,12667
1637,8657
12428,16226
12428,4725
12428,4369
12428,12667
12428,8657
16226,4725
16226,4369
16226,12667
16226,8657
4725,4369
4725,12667
4725,8657
4369,12667
4369,8657
12667,8657
2951,10296
2951,4716
2951,13736
10296,4716
10296,13736
4716,13736
14154,6758
14154,6361
6758,6361
6512,4281
2509,9599
2007,7608
2007,9446
2007,9446
7608,9446
7608,9446
9446,9446
6758,2509
12428,9610
6249,6262
7608,8657
7608,2509
8657,2509
2509,15472
2509,15472
2509,9265
2509,10450
2509,9610
15472,15472
15472,9265
15472,10450
15472,9610
15472,9265
15472,10450
15472,9610
9265,10450
9265,9610
10450,9610
3327,8026
3327,19263
8026,19263
21443,5308
21443,9910
21443,4765
21443,21447
21443,4765
21443,9910
5308,9910
5308,4765
5308,21447
5308,4765
5308,9910
9910,4765
9910,21447
9910,4765
9910,9910
4765,21447
4765,4765
4765,9910
21447,4765
21447,9910
4765,9910
10450,2509
6361,19263
6361,20893
6361,6249
6361,9593
19263,20893
19263,6249
19263,9593
20893,6249
20893,9593
6249,9593
2509,2559
6758,2509
6758,8657
2509,8657
9630,6512
9630,8657
9630,15399
6512,8657
6512,15399
8657,15399
2509,2509
2509,5665
2509,9660
2509,2097
2509,5665
2509,9660
2509,2097
5665,9660
5665,2097
9660,2097
2559,2509
3442,2509
855,1381
855,1385
855,1201
1381,1385
1381,1201
1385,1201
22254,6512
22254,8657
6512,8657
3547,10601
3547,16226
3547,6559
3547,7366
10601,16226
10601,6559
10601,7366
16226,6559
16226,7366
6559,7366
9142,7365
9142,6559
9142,9379
7365,6559
7365,9379
6559,9379
6616,6262
304,6262
6262,7608
6262,7608
6262,4031
7608,4031
2509,3442
2559,2509
2559,11424
2509,11424
7787,18962
7787,9610
7787,9599
7787,13736
7787,13736
7787,9599
7787,9610
7787,14291
7787,18962
7787,5047
7787,1637
7787,5622
7787,3368
7787,4752
7787,5638
7787,6088
7787,3288
18962,9610
18962,9599
18962,13736
18962,13736
18962,9599
18962,9610
18962,14291
18962,18962
18962,5047
18962,1637
18962,5622
18962,3368
18962,4752
18962,5638
18962,6088
18962,3288
9610,9599
9610,13736
9610,13736
9610,9599
9610,9610
9610,14291
9610,18962
9610,5047
9610,1637
9610,5622
9610,3368
9610,4752
9610,5638
9610,6088
9610,3288
9599,13736
9599,13736
9599,9599
9599,9610
9599,14291
9599,18962
9599,5047
9599,1637
9599,5622
9599,3368
9599,4752
9599,5638
9599,6088
9599,3288
13736,13736
13736,9599
13736,9610
13736,14291
13736,18962
13736,5047
13736,1637
13736,5622
13736,3368
13736,4752
13736,5638
13736,6088
13736,3288
13736,9599
13736,9610
13736,14291
13736,18962
13736,5047
13736,1637
13736,5622
13736,3368
13736,4752
13736,5638
13736,6088
13736,3288
9599,9610
9599,14291
9599,18962
9599,5047
9599,1637
9599,5622
9599,3368
9599,4752
9599,5638
9599,6088
9599,3288
9610,14291
9610,18962
9610,5047
9610,1637
9610,5622
9610,3368
9610,4752
9610,5638
9610,6088
9610,3288
14291,18962
14291,5047
14291,1637
14291,5622
14291,3368
14291,4752
14291,5638
14291,6088
14291,3288
18962,5047
18962,1637
18962,5622
18962,3368
18962,4752
18962,5638
18962,6088
18962,3288
5047,1637
5047,5622
5047,3368
5047,4752
5047,5638
5047,6088
5047,3288
1637,5622
1637,3368
1637,4752
1637,5638
1637,6088
1637,3288
5622,3368
5622,4752
5622,5638
5622,6088
5622,3288
3368,4752
3368,5638
3368,6088
3368,3288
4752,5638
4752,6088
4752,3288
5638,6088
5638,3288
6088,3288
7660,6559
7660,12773
7660,4524
6559,12773
6559,4524
12773,4524
9599,315
9599,857
9599,2559
9599,5838
9599,2148
315,857
315,2559
315,5838
315,2148
857,2559
857,5838
857,2148
2559,5838
2559,2148
5838,2148
1334,3327
19321,19321
19321,1867
19321,2509
19321,2559
19321,1867
19321,2509
19321,2559
1867,2509
1867,2559
2509,2559
12438,7660
12438,2406
7660,2406
8173,12428
6312,3327
6312,4369
6312,5249
3327,4369
3327,5249
4369,5249
5683,17958
5683,11077
5683,2509
5683,5429
5683,3442
17958,11077
17958,2509
17958,5429
17958,3442
11077,2509
11077,5429
11077,3442
2509,5429
2509,3442
5429,3442
304,9610
304,3368
304,5047
304,1637
9610,3368
9610,5047
9610,1637
3368,5047
3368,1637
5047,1637
8173,6312
8173,1371
6312,1371
8657,2509
8657,6758
2509,6758
9306,3176
9306,6266
3176,6266
1867,3987
1867,3988
1867,3327
1867,1334
3987,3988
3987,3327
3987,1334
3988,3327
3988,1334
3327,1334
6349,5249
6349,2509
6349,3442
5249,2509
5249,3442
2509,3442
2559,7660
2559,2509
7660,2509
2509,6758
2509,2559
2509,6457
2509,2559
2509,1868
2509,4882
2509,3639
6457,2559
6457,1868
6457,4882
6457,3639
2559,1868
2559,4882
2559,3639
1868,4882
1868,3639
4882,3639
2509,304
2509,2654
2509,1829
304,2654
304,1829
2654,1829
6266,7660
6266,5249
7660,5249
9656,6758
1201,3442
1201,2509
1201,3442
1201,470
1201,7104
1201,5755
1201,5638
3442,2509
3442,3442
3442,470
3442,7104
3442,5755
3442,5638
2509,3442
2509,470
2509,7104
2509,5755
2509,5638
3442,470
3442,7104
3442,5755
3442,5638
470,7104
470,5755
470,5638
7104,5755
7104,5638
5755,5638
5047,5622
5047,5627
5047,1486
5047,9599
5047,9623
5047,6088
5622,5627
5622,1486
5622,9599
5622,9623
5622,6088
5627,1486
5627,9599
5627,9623
5627,6088
1486,9599
1486,9623
1486,6088
9599,9623
9599,6088
9623,6088
5028,3327
5028,2559
3327,2559
7608,2509
2509,2559
2509,2821
2509,1533
2509,6829
2509,8394
2509,2114
2559,2821
2559,1533
2559,6829
2559,8394
2559,2114
2821,1533
2821,6829
2821,8394
2821,2114
1533,6829
1533,8394
1533,2114
6829,8394
6829,2114
8394,2114
2509,2559
1334,6558
2509,2559
2509,1637
2559,1637
5047,9599
5047,6262
9599,6262
2509,304
2509,857
2509,5553
2509,6894
857,5553
857,6894
5553,6894
2509,16226
2509,7608
2509,7795
2509,7787
16226,7608
16226,7795
16226,7787
7608,7795
7608,7787
7795,7787
8173,6262
8173,2631
6262,2631
2406,3327
5929,6262
5929,6312
5929,12421
5929,2631
5929,7132
6262,6312
6262,12421
6262,2631
6262,7132
6312,12421
6312,2631
6312,7132
12421,2631
12421,7132
2631,7132
1334,5249
1334,3327
5249,3327
6262,6312
2559,2509
2559,7608
2509,7608
2509,304
2509,19016
2509,18823
2509,5622
304,19016
304,18823
304,5622
19016,18823
19016,5622
18823,5622
6830,6312
7185,9379
7185,2007
7185,7561
9379,2007
9379,7561
2007,7561
6559,12428
7608,1867
7608,1866
7608,1201
7608,6262
1867,1866
1867,1201
1867,6262
1866,1201
1866,6262
1201,6262
4282,2406
21785,869
21785,3265
21785,1334
21785,855
21785,857
21785,1219
21785,11335
21785,9419
21785,2894
21785,673
21785,5596
21785,9432
21785,3240
869,3265
869,1334
869,855
869,857
869,1219
869,11335
869,9419
869,2894
869,673
869,5596
869,9432
869,3240
3265,1334
3265,855
3265,857
3265,1219
3265,11335
3265,9419
3265,2894
3265,673
3265,5596
3265,9432
3265,3240
1334,855
1334,857
1334,1219
1334,11335
1334,9419
1334,2894
1334,673
1334,5596
1334,9432
1334,3240
855,857
855,1219
855,11335
855,9419
855,2894
855,673
855,5596
855,9432
855,3240
857,1219
857,11335
857,9419
857,2894
857,673
857,5596
857,9432
857,3240
1219,11335
1219,9419
1219,2894
1219,673
1219,5596
1219,9432
1219,3240
11335,9419
11335,2894
11335,673
11335,5596
11335,9432
11335,3240
9419,2894
9419,673
9419,5596
9419,9432
9419,3240
2894,673
2894,5596
2894,9432
2894,3240
673,5596
673,9432
673,3240
5596,9432
5596,3240
9432,3240
1334,2951
1334,1637
2951,1637
6266,2509
6266,6758
6266,16226
6266,13946
2509,6758
2509,16226
2509,13946
6758,16226
6758,13946
16226,13946
8491,304
8491,4281
8491,8925
8491,7563
304,4281
304,8925
304,7563
4281,8925
4281,7563
8925,7563
3076,3786
3076,4229
3076,2631
3076,3327
3786,4229
3786,2631
3786,3327
4229,2631
4229,3327
2631,3327
2509,7660
12428,16226
304,19227
857,7660
857,8866
7660,8866
2853,2007
2853,6349
2853,4725
2853,7298
2853,6758
2853,6559
2007,6349
2007,4725
2007,7298
2007,6758
2007,6559
6349,4725
6349,7298
6349,6758
6349,6559
4725,7298
4725,6758
4725,6559
7298,6758
7298,6559
6758,6559
4369,8657
4369,11026
4369,7104
4369,2509
4369,2559
8657,11026
8657,7104
8657,2509
8657,2559
11026,7104
11026,2509
11026,2559
7104,2509
7104,2559
2509,2559
13807,12438
14964,2509
14964,6758
2509,6758
304,847
2951,2827
17723,2509
16226,6559
6262,6312
6262,2654
6262,6356
6312,2654
6312,6356
2654,6356
6758,2509
9599,15006
9599,2509
15006,2509
6262,2509
22254,2509
22254,10450
2509,10450
6249,2509
2509,7608
3315,3587
16109,16109
16109,5047
16109,5622
16109,5638
16109,5047
16109,5622
16109,5638
5047,5622
5047,5638
5622,5638
5622,4281
5622,6758
5622,2509
4281,6758
4281,2509
6758,2509
2509,4229
304,4811
304,6558
304,4531
304,8498
304,3368
304,2246
4811,6558
4811,4531
4811,8498
4811,3368
4811,2246
6558,4531
6558,8498
6558,3368
6558,2246
4531,8498
4531,3368
4531,2246
8498,3368
8498,2246
3368,2246
10117,15472
10117,1899
10117,2509
10117,7608
15472,1899
15472,2509
15472,7608
1899,2509
1899,7608
2509,7608
2509,2559
7365,304
7365,2509
304,2509
857,2509
2509,10450
7224,2509
6830,7608
19355,7365
19355,5935
19355,2509
19355,2559
19355,1740
19355,3987
19355,7365
19355,7366
7365,5935
7365,2509
7365,2559
7365,1740
7365,3987
7365,7365
7365,7366
5935,2509
5935,2559
5935,1740
5935,3987
5935,7365
5935,7366
2509,2559
2509,1740
2509,3987
2509,7365
2509,7366
2559,1740
2559,3987
2559,7365
2559,7366
1740,3987
1740,7365
1740,7366
3987,7365
3987,7366
7365,7366
7660,304
6558,6413
6558,6559
6558,11144
6413,6559
6413,11144
6559,11144
8173,6830
8173,9379
8173,6758
6830,9379
6830,6758
9379,6758
1637,4524
1637,4942
1637,6512
1637,8173
4524,4942
4524,6512
4524,8173
4942,6512
4942,8173
6512,8173
7660,7660
7660,7608
7660,7608
2182,1334
2509,2559
2654,855
2654,857
2654,45
855,857
855,45
857,45
6758,6830
2509,8026
2509,6829
2509,470
8026,6829
8026,470
6829,470
18076,10543
18076,2509
18076,2559
18076,19263
10543,2509
10543,2559
10543,19263
2509,2559
2509,19263
2559,19263
2509,7608
2509,16226
7608,16226
8173,12421
8173,8657
8173,10330
8173,9610
12421,8657
12421,10330
12421,9610
8657,10330
8657,9610
10330,9610
7608,2509
4668,6249
4668,6262
6249,6262
205,3327
205,857
205,857
3327,857
3327,857
857,857
1334,762
1334,988
762,988
14301,14408
14301,1548
14301,2509
14301,6512
14408,1548
14408,2509
14408,6512
1548,2509
1548,6512
2509,6512
3327,2559
3327,857
2559,857
2509,3327
2509,304
2509,3615
2509,3984
3327,304
3327,3615
3327,3984
304,3615
304,3984
3615,3984
6262,304
6758,6262
7608,9610
2509,4281
2509,304
2509,22269
2509,8264
2509,8394
2509,8682
304,22269
304,8264
304,8394
304,8682
22269,8264
22269,8394
22269,8682
8264,8394
8264,8682
8394,8682
857,2559
215,205
215,1201
215,1867
205,1201
205,1867
1201,1867
7366,2509
7366,857
7366,7608
2509,857
2509,7608
857,7608
6262,6512
6262,7608
6512,7608
8173,6616
8173,6758
8173,1533
8173,226
8173,3719
8173,315
8173,11314
6616,6758
6616,1533
6616,226
6616,3719
6616,315
6616,11314
6758,1533
6758,226
6758,3719
6758,315
6758,11314
1533,226
1533,3719
1533,315
1533,11314
226,3719
226,315
226,11314
3719,315
3719,11314
315,11314
6559,20864
6559,6512
6559,3510
6559,3166
20864,6512
20864,3510
20864,3166
6512,3510
6512,3166
3510,3166
10916,8173
10916,6457
8173,6457
1637,4811
1637,6512
1637,857
1637,857
1637,2537
1637,2537
1637,2114
1637,5289
1637,4725
1637,3235
1637,4672
4811,6512
4811,857
4811,857
4811,2537
4811,2537
4811,2114
4811,5289
4811,4725
4811,3235
4811,4672
6512,857
6512,857
6512,2537
6512,2537
6512,2114
6512,5289
6512,4725
6512,3235
6512,4672
857,857
857,2537
857,2537
857,2114
857,5289
857,4725
857,3235
857,4672
857,2537
857,2537
857,2114
857,5289
857,4725
857,3235
857,4672
2537,2537
2537,2114
2537,5289
2537,4725
2537,3235
2537,4672
2537,2114
2537,5289
2537,4725
2537,3235
2537,4672
2114,5289
2114,4725
2114,3235
2114,4672
5289,4725
5289,3235
5289,4672
4725,3235
4725,4672
3235,4672
329,9658
329,7660
329,7608
329,2509
9658,7660
9658,7608
9658,2509
7660,7608
7660,2509
7608,2509
7608,6262
7608,2509
6262,2509
2509,6758
9379,6559
9379,3327
6559,3327
8173,6262
6112,750
6112,14301
6112,348
6112,12155
6112,1868
6112,3006
6112,3639
6112,2549
6112,2951
6112,1334
750,14301
750,348
750,12155
750,1868
750,3006
750,3639
750,2549
750,2951
750,1334
14301,348
14301,12155
14301,1868
14301,3006
14301,3639
14301,2549
14301,2951
14301,1334
348,12155
348,1868
348,3006
348,3639
348,2549
348,2951
348,1334
12155,1868
12155,3006
12155,3639
12155,2549
12155,2951
12155,1334
1868,3006
1868,3639
1868,2549
1868,2951
1868,1334
3006,3639
3006,2549
3006,2951
3006,1334
3639,2549
3639,2951
3639,1334
2549,2951
2549,1334
2951,1334
8173,304
1334,205
1334,1899
205,1899
2398,12428
2398,16226
2398,12438
12428,16226
12428,12438
16226,12438
24985,15441
24985,304
24985,4281
24985,2509
15441,304
15441,4281
15441,2509
304,4281
304,2509
4281,2509
2827,3786
2827,2827
2827,7989
2827,11314
3786,2827
3786,7989
3786,11314
2827,7989
2827,11314
7989,11314
2509,7608
3527,304
3527,857
3527,3646
3527,857
304,857
304,3646
304,857
857,3646
857,857
3646,857
8173,6262
2120,6356
2120,9636
2120,6312
2120,5622
6356,9636
6356,6312
6356,5622
9636,6312
9636,5622
6312,5622
7608,7660
6559,7608
6559,6868
7608,6868
3327,1629
3327,2602
3327,205
1629,2602
1629,205
2602,205
22320,10963
22320,7608
22320,13736
10963,7608
10963,13736
7608,13736
1334,3587
2559,2509
2559,16226
2509,16226
8173,6831
8173,5249
8173,7608
8173,7660
6831,5249
6831,7608
6831,7660
5249,7608
5249,7660
7608,7660
3442,2509
3442,8173
304,6558
304,2398
304,6349
304,5638
304,4725
6558,2398
6558,6349
6558,5638
6558,4725
2398,6349
2398,5638
2398,4725
6349,5638
6349,4725
5638,4725
6262,9910
6262,4765
6262,22520
6262,1637
6262,3646
6262,6349
6262,2509
6262,4485
9910,4765
9910,22520
9910,1637
9910,3646
9910,6349
9910,2509
9910,4485
4765,22520
4765,1637
4765,3646
4765,6349
4765,2509
4765,4485
22520,1637
22520,3646
22520,6349
22520,2509
22520,4485
1637,3646
1637,6349
1637,2509
1637,4485
3646,6349
3646,2509
3646,4485
6349,2509
6349,4485
2509,4485
2631,9610
2631,5056
9610,5056
2509,2559
2509,2559
13668,7660
13668,6425
7660,6425
16226,2509
16226,6758
2509,6758
3102,5757
3102,9096
3102,1334
3102,6559
3102,6361
5757,9096
5757,1334
5757,6559
5757,6361
9096,1334
9096,6559
9096,6361
1334,6559
1334,6361
6559,6361
362,1334
362,2509
362,2007
362,2397
1334,2509
1334,2007
1334,2397
2509,2007
2509,2397
2007,2397
304,6558
6559,1334
6559,2077
6559,3510
6559,3166
6559,4124
6559,1334
1334,2077
1334,3510
1334,3166
1334,4124
1334,1334
2077,3510
2077,3166
2077,4124
2077,1334
3510,3166
3510,4124
3510,1334
3166,4124
3166,1334
4124,1334
7608,6262
7608,6330
7608,5047
7608,4811
6262,6330
6262,5047
6262,4811
6330,5047
6330,4811
5047,4811
4031,8173
4031,3442
4031,6309
8173,3442
8173,6309
3442,6309
6616,6559
6616,7608
6616,1410
6616,1014
6616,3737
6616,1587
6559,7608
6559,1410
6559,1014
6559,3737
6559,1587
7608,1410
7608,1014
7608,3737
7608,1587
1410,1014
1410,3737
1410,1587
1014,3737
1014,1587
3737,1587
10450,8173
10450,6349
10450,5638
10450,2398
8173,6349
8173,5638
8173,2398
6349,5638
6349,2398
5638,2398
857,857
3719,12428
3719,9630
3719,3639
3719,11118
3719,7939
3719,4811
3719,2120
3719,1637
3719,3322
3719,3310
12428,9630
12428,3639
12428,11118
12428,7939
12428,4811
12428,2120
12428,1637
12428,3322
12428,3310
9630,3639
9630,11118
9630,7939
9630,4811
9630,2120
9630,1637
9630,3322
9630,3310
3639,11118
3639,7939
3639,4811
3639,2120
3639,1637
3639,3322
3639,3310
11118,7939
11118,4811
11118,2120
11118,1637
11118,3322
11118,3310
7939,4811
7939,2120
7939,1637
7939,3322
7939,3310
4811,2120
4811,1637
4811,3322
4811,3310
2120,1637
2120,3322
2120,3310
1637,3322
1637,3310
3322,3310
2182,1334
2182,4882
1334,4882
3587,7608
2559,2559
2559,18823
2559,7366
2559,18823
2559,7366
18823,7366
8657,2509
8657,1486
2509,1486
9658,7104
9658,8644
9658,6854
9658,304
7104,8644
7104,6854
7104,304
8644,6854
8644,304
6854,304
2509,6312
304,4281
304,2509
4281,2509
7608,6559
2631,8173
2654,6559
2654,6413
6559,6413
6312,6558
10450,2509
10450,9610
2509,9610
2509,6312
2509,6266
2509,7563
2509,9893
2509,9895
6312,6266
6312,7563
6312,9893
6312,9895
6266,7563
6266,9893
6266,9895
7563,9893
7563,9895
9893,9895
6616,20516
6616,7608
20516,7608
